date;groundwaterlevel_m_a_s_l
2022-01-11 00:00;14.21262745
2022-01-12 00:00;14.32855711
2022-01-13 00:00;14.54828099
2022-01-14 00:00;14.58865832
2022-01-15 00:00;14.62597033
2022-01-16 00:00;14.54978132
2022-01-17 00:00;15.10328966
2022-01-18 00:00;15.05228646
2022-01-19 00:00;14.79804665
2022-01-20 00:00;14.6041416
2022-01-21 00:00;14.93702355
2022-01-22 00:00;14.66387466
2022-01-23 00:00;14.33894316
2022-01-24 00:00;15.19919866
2022-01-25 00:00;14.83899342
2022-01-26 00:00;14.99387995
2022-01-27 00:00;14.68102998
2022-01-28 00:00;14.69958971
2022-01-29 00:00;14.49151482
2022-01-30 00:00;15.06893552
2022-01-31 00:00;14.84938562
2022-02-01 00:00;14.57188212
2022-02-02 00:00;14.50917096
2022-02-03 00:00;14.53082478
2022-02-04 00:00;15.45096258
2022-02-05 00:00;15.02739505
2022-02-06 00:00;15.54661901
2022-02-07 00:00;15.53210178
2022-02-08 00:00;14.97841681
2022-02-09 00:00;15.17961618
2022-02-10 00:00;15.13060917
2022-02-11 00:00;14.71553089
2022-02-12 00:00;14.93190845
2022-02-13 00:00;15.22959453
2022-02-14 00:00;15.17560459
2022-02-15 00:00;15.31978319
2022-02-16 00:00;15.07645617
2022-02-17 00:00;15.35987716
2022-02-18 00:00;15.85416008
2022-02-19 00:00;15.25591713
2022-02-20 00:00;15.51470983
2022-02-21 00:00;15.77513262
2022-02-22 00:00;15.48905424
2022-02-23 00:00;14.8266514
2022-02-24 00:00;15.76169559
2022-02-25 00:00;15.56447449
2022-02-26 00:00;15.02887716
2022-02-27 00:00;15.16494885
2022-02-28 00:00;14.97596975
2022-03-01 00:00;15.1385122
2022-03-02 00:00;14.91887719
2022-03-03 00:00;15.3907839
2022-03-04 00:00;15.37924811
2022-03-05 00:00;15.67413364
2022-03-06 00:00;15.40936811
2022-03-07 00:00;14.82146052
2022-03-08 00:00;15.51788649
2022-03-09 00:00;15.11858366
2022-03-10 00:00;15.57460327
2022-03-11 00:00;14.88811957
2022-03-12 00:00;14.85308925
2022-03-13 00:00;15.70497812
2022-03-14 00:00;15.2271563
2022-03-15 00:00;15.53492193
2022-03-16 00:00;15.395832
2022-03-17 00:00;15.78054904
2022-03-18 00:00;15.5415846
2022-03-19 00:00;15.72423448
2022-03-20 00:00;15.06947201
2022-03-21 00:00;15.48539384
2022-03-22 00:00;15.2743375
2022-03-23 00:00;15.81824111
2022-03-24 00:00;15.50266737
2022-03-25 00:00;15.82869613
2022-03-26 00:00;15.27844875
2022-03-27 00:00;15.47118437
2022-03-28 00:00;15.64335966
